invoice_id,supplier_gstin,buyer_gstin,taxable_value,gst_amount,period,mismatch_type,mismatch_flag
INV1006,83ZFIa03349CZ1,52MOqB49809OZ6,18373,3307.14,2024-02,NONE,False
INV1007,34YMbe37222rZ8,63cMzy60164HZ2,14539,2617.02,2024-02,NONE,False
INV1008,64QDNk34164gZ4,68rfEM73021qZ5,26564,4781.52,2024-03,NONE,False
INV1009,11spnO97866GZ3,30aSEJ24658vZ5,64124,11542.32,2024-03,NONE,False
INV1010,83EOyv65832fZ6,39LrWF14289BZ5,27679,7473.33,2024-03,GST_MISMATCH,True
INV1011,39yRSB91817iZ1,99QMWn62865SZ6,81243,14623.74,2024-03,NONE,False
INV1012,46mctm99217iZ0,79ABsR72082dZ6,7834,1410.12,2024-03,NONE,False
INV1013,14kcVd35934uZ6,44Rcfm91470XZ8,32865,5915.7,2024-03,NONE,False
INV1014,33omwv93741gZ0,89HuOU57023cZ0,30596,5507.28,2024-03,NONE,False
INV1015,07yUvp41265VZ2,37OtYC05080JZ7,28504,5130.72,2024-03,NONE,False
INV1016,72jLYe20338tZ1,24wEnm88714MZ8,58254,10485.72,2024-02,NONE,False
INV1017,36eGMd24767NZ0,58VpEE02155SZ8,52051,9369.18,2024-03,NONE,False
INV1018,38DgqK48706sZ2,22pMst60691cZ2,17057,3070.26,2024-03,NONE,False
INV1019,49TDNt56239XZ4,69kOip57522hZ4,63129,11363.22,2024-01,NONE,False
INV1020,82gODj81061VZ9,65KyZG06284ZZ3,38648,6956.64,2024-02,NO_GSTR1,True
INV1021,21rQeC42192VZ3,47MvYg39695RZ8,72584,13065.12,2024-01,NONE,False
INV1022,14bYmi49948iZ3,05xBJq33988oZ1,15727,2830.86,2024-03,NONE,False
INV1023,16RVLp52995hZ6,27IyIS69304SZ4,6801,1224.18,2024-01,LATE_FILING,True
INV1024,34YMbe37222rZ8,88Izgh89477CZ6,86683,15602.94,2024-01,NONE,False
INV1025,63NSPX61200yZ9,13HQtV23521NZ4,92005,16560.9,2024-02,NONE,False
INV1026,55tfQq09696BZ9,52OGMG87584GZ2,96723,17410.14,2024-01,NONE,False
INV1027,06NGfZ87122cZ4,31wVkj29083LZ6,56912,10244.16,2024-02,NONE,False
INV1028,32GOPk03661EZ8,16Cjlm97134vZ0,4710,847.8,2024-02,NO_GSTR1,True
INV1029,61PNpA96969UZ0,83nHoC02141UZ4,94338,16980.84,2024-02,NO_GSTR1,True
INV1030,05tVic08396GZ7,50uexy06388eZ0,66121,11901.78,2024-02,NONE,False
INV1031,74yVpk12367aZ1,98vMnh86938ZZ6,1145,206.1,2024-02,NONE,False
INV1032,54mMEf16018SZ8,51KRTB83252zZ4,79541,14317.38,2024-01,NONE,False
INV1033,53fqZj16376vZ4,06Gnqc74236gZ2,7172,1936.44,2024-03,GST_MISMATCH,True
INV1034,14DbyV16216SZ5,54ifgt21692qZ9,8877,2396.79,2024-03,GST_MISMATCH,True
INV1035,16juLm32353bZ4,76CcTK55985cZ7,4644,835.92,2024-01,NONE,False
INV1036,07yUvp41265VZ2,20lXvv02892sZ3,22478,4046.04,2024-03,NONE,False
INV1037,86oYYX24642WZ7,03roPr74598rZ7,63998,11519.64,2024-02,NONE,False
INV1038,67lgpY01757sZ7,02WoDa11250BZ0,74368,13386.24,2024-03,NONE,False
INV1039,18qCFh12925MZ4,69edFn67842kZ3,40532,7295.76,2024-02,NONE,False
INV1040,12RRns22388IZ9,20YIAO67826uZ0,34879,6278.22,2024-02,NONE,False
INV1041,26eqAY84470FZ9,16vdrd77675WZ4,22940,4129.2,2024-03,NONE,False
INV1042,56RiXJ29300GZ9,11fyjD01194EZ8,73435,19827.449999999997,2024-01,GST_MISMATCH,True
INV1043,08gJgo85913mZ8,61edLI93652zZ1,17696,3185.28,2024-01,NONE,False
INV1044,39zhaP53952aZ4,94JeAB73810pZ5,3240,583.2,2024-02,NONE,False
INV1045,29jhAI15885UZ0,39nTuT29824SZ5,77722,13989.96,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV1046,59tozB36530VZ7,01pNwE17281PZ5,28968,5214.24,2024-03,NO_GSTR1,True
INV1047,76JBlr88649nZ4,28tpem00924DZ1,99631,17933.58,2024-02,NO_GSTR1,True
INV1048,11Ctgi23437MZ7,99VPYi78704bZ5,89255,16065.9,2024-01,NONE,False
INV1049,07QGrm89645tZ3,16Xbnw56696CZ0,68425,12316.5,2024-03,NONE,False
INV1050,00JBuT08718YZ8,84BVnO41912HZ4,36946,6650.28,2024-03,NONE,False
INV1051,65PvQi33588hZ3,83ZFIa03349CZ1,35724,6430.32,2024-02,NONE,False
INV1052,27IyIS69304SZ4,14WNiq93230QZ6,37082,6674.76,2024-01,NONE,False
INV1053,81JbJs71787cZ6,42uLvo41925AZ3,65818,11847.24,2024-01,LATE_FILING,True
INV1054,76CcTK55985cZ7,72eYPC83341aZ1,94686,17043.48,2024-01,NONE,False
INV1055,20YIAO67826uZ0,88kkau56046SZ4,72879,13118.22,2024-02,NONE,False
INV1056,34dBsv41200NZ8,51wmnB26243xZ6,12228,2201.04,2024-03,NONE,False
INV1057,25yERF40614NZ4,09ATzr93558KZ8,96291,17332.38,2024-01,NONE,False
INV1058,66wzgH65390cZ9,55XUrF97891fZ9,29388,5289.84,2024-03,NONE,False
INV1059,19diih27459RZ9,53fqZj16376vZ4,24608,4429.44,2024-01,NONE,False
INV1060,69kOip57522hZ4,68Ycpd13872NZ6,97380,17528.4,2024-02,NONE,False
INV1061,77AUWF66339MZ8,89dEWk66672BZ6,4716,848.88,2024-01,NONE,False
INV1062,58VpEE02155SZ8,65PvQi33588hZ3,70874,12757.32,2024-03,NONE,False
INV1063,21rFbu32928mZ8,29jhAI15885UZ0,15335,2760.3,2024-01,NONE,False
INV1064,01gszS11368MZ9,66hDSD09733KZ4,97234,17502.12,2024-03,NONE,False
INV1065,71QOgH61637aZ7,45VtlW98083aZ0,36669,6600.42,2024-02,NONE,False
INV1066,29NfWP69375eZ9,66suBL38792UZ5,76191,13714.38,2024-02,NONE,False
INV1067,14maDm13092CZ8,38OXwq99935HZ9,67496,12149.28,2024-03,NONE,False
INV1068,50faoW78282yZ0,00BbWJ71133FZ2,34608,6229.44,2024-03,NONE,False
INV1069,56NGMZ70435CZ1,89QDoN54467VZ8,6472,1164.96,2024-01,NONE,False
INV1070,45gkMe13523AZ1,88HkCt93386UZ4,35174,6331.32,2024-01,NO_GSTR1,True
INV1071,73qatE53155NZ4,68rfEM73021qZ5,21343,3841.74,2024-01,NONE,False
INV1072,66swiT46789rZ8,39nTuT29824SZ5,12717,2289.06,2024-01,NONE,False
INV1073,05Lqvl70327iZ6,16Tpht16985yZ4,67577,12163.86,2024-02,NONE,False
INV1074,75cYxe45832BZ2,20jkud55620pZ6,60230,10841.4,2024-03,NONE,False
INV1075,45yawy67776dZ3,66anUG91932KZ0,36571,6582.78,2024-02,NONE,False
INV1076,78WGgJ68279vZ6,65Vnts35617WZ9,1782,320.76,2024-03,NONE,False
INV1077,62BUoT62650VZ1,29gLcI60645jZ9,91813,16526.34,2024-03,NONE,False
INV1078,06sGFS15631qZ8,95qrKV12417QZ7,38887,6999.66,2024-02,NONE,False
INV1079,14DbyV16216SZ5,79CezW44498UZ8,50553,9099.54,2024-01,NONE,False
INV1080,66wzgH65390cZ9,68rfEM73021qZ5,19172,3450.96,2024-02,NONE,False
INV1081,26eqAY84470FZ9,39BQFH78992gZ1,31403,5652.54,2024-01,NONE,False
INV1082,73eUXH56509YZ3,83rKNv44954mZ8,98133,17663.94,2024-03,NONE,False
INV1083,04YhSo46760OZ7,77lTMC87020xZ2,63333,11399.94,2024-01,NONE,False
INV1084,69edFn67842kZ3,07yUvp41265VZ2,55766,10037.88,2024-01,NONE,False
INV1085,25iiAu72413YZ7,79WWDe75723AZ7,33008,5941.44,2024-01,NONE,False
INV1086,50BpkG34585gZ6,99wfil19985sZ0,78398,14111.64,2024-01,NONE,False
INV1087,67bvfX98249UZ1,85ouKi56337BZ8,41008,7381.44,2024-03,NONE,False
INV1088,52MOqB49809OZ6,68NmdY60386YZ2,32394,5830.92,2024-02,NONE,False
INV1089,87upSF17409rZ9,91bblz60068xZ4,29558,5320.44,2024-02,NONE,False
INV1090,54vmvN12448dZ0,09gPiX13357TZ4,7418,1335.24,2024-03,NONE,False
INV1091,26gafi22393WZ6,97TPAj87036OZ1,56014,10082.52,2024-03,NONE,False
INV1092,54ifgt21692qZ9,52Eflr55429oZ3,28041,5047.38,2024-03,LATE_FILING,True
INV1093,71Bwog06880iZ2,12RRns22388IZ9,48275,8689.5,2024-01,NONE,False
INV1094,79CezW44498UZ8,48pkgp44476yZ1,19920,3585.6,2024-02,NONE,False
INV1095,75hiKX66370IZ7,82UWKN78987iZ2,61803,11124.54,2024-03,NONE,False
INV1096,29gBNo29431jZ5,07yUvp41265VZ2,62350,11223.0,2024-03,NONE,False
INV1097,55FEyn11262tZ6,36eGMd24767NZ0,99030,17825.4,2024-01,NONE,False
INV1098,66wzgH65390cZ9,98jFtP10630SZ3,4062,731.16,2024-01,NONE,False
INV1099,09gPiX13357TZ4,12SIre58494iZ8,90324,16258.32,2024-03,NONE,False
INV1100,53zMhe09359FZ3,53rXRo64677pZ4,57167,10290.06,2024-03,NONE,False
INV1101,20fqzW14359DZ2,08gJgo85913mZ8,52555,9459.9,2024-01,NONE,False
INV1102,52MOqB49809OZ6,22fhYI85958zZ1,11039,1987.02,2024-02,NONE,False
INV1103,33sZEX63112oZ6,45yawy67776dZ3,73708,13267.44,2024-02,NONE,False
INV1104,96XBNL90682AZ3,23fvvc16741DZ5,40902,7362.36,2024-03,NONE,False
INV1105,21rQeC42192VZ3,06fxbZ47378sZ3,48103,8658.54,2024-02,NONE,False
INV1106,75ARtt11618GZ9,62BUoT62650VZ1,58322,10497.96,2024-02,NONE,False
INV1107,69ZMcE69251IZ1,83vnAw87875aZ7,53812,9686.16,2024-01,NONE,False
INV1108,96swUv53902FZ8,43kHaM76609sZ3,92204,16596.72,2024-02,NONE,False
INV1109,67yOsi67786ZZ2,02WoDa11250BZ0,29315,5276.7,2024-03,NONE,False
INV1110,71guuD25535VZ9,52MOqB49809OZ6,35311,6355.98,2024-02,NONE,False
INV1111,75fssf82632OZ3,59qkQi27526iZ6,98334,17700.12,2024-02,LATE_FILING,True
INV1112,72eYPC83341aZ1,71Bwog06880iZ2,33884,6099.12,2024-01,NONE,False
INV1113,36AZpw17301IZ2,78YZai83552eZ1,12112,2180.16,2024-02,NONE,False
INV1114,16vdrd77675WZ4,00HEhn48080DZ3,65492,11788.56,2024-01,NONE,False
INV1115,20lXvv02892sZ3,12IKdG33003NZ4,68409,18470.43,2024-01,GST_MISMATCH,True
INV1116,14ZZjz05031kZ8,48qngM09756dZ0,66211,11917.98,2024-02,NONE,False
INV1117,19diih27459RZ9,48hDoc92748dZ0,39793,7162.74,2024-01,NONE,False
INV1118,63cMzy60164HZ2,75KVnk39538oZ9,44396,7991.28,2024-03,NONE,False
INV1119,97zqjC86088DZ8,61PNpA96969UZ0,67528,12155.04,2024-03,NONE,False
INV1120,06NGfZ87122cZ4,89QDoN54467VZ8,55317,9957.06,2024-03,NONE,False
INV1121,75cYxe45832BZ2,03Jmhx57093WZ9,88542,15937.56,2024-03,NONE,False
INV1122,61PNpA96969UZ0,35zRtV01214DZ9,84454,15201.72,2024-03,NONE,False
INV1123,75cYxe45832BZ2,71hkvY27699hZ9,35909,6463.62,2024-03,NONE,False
INV1124,21rQeC42192VZ3,12SIre58494iZ8,21825,3928.5,2024-03,NONE,False
INV1125,01iVAo65853CZ0,25mbLX75451dZ1,39786,10742.22,2024-02,GST_MISMATCH,True
INV1126,23ULhs20108oZ6,54mMEf16018SZ8,71251,12825.18,2024-03,NONE,False
INV1127,05tVic08396GZ7,83rKNv44954mZ8,7810,1405.8,2024-01,NONE,False
INV1128,81kdQz90290rZ4,11cyJh50623cZ6,48532,8735.76,2024-02,NONE,False
INV1129,75ntcX87353DZ1,72EmWR05665LZ4,61895,11141.1,2024-02,NONE,False
INV1130,65fmZE98080eZ0,23HFjo64734AZ2,42135,7584.3,2024-02,NONE,False
INV1131,74Avec47845TZ5,49hKMa94183sZ5,60454,10881.72,2024-03,NONE,False
INV1132,05VAuc21703WZ1,06LaHj10459aZ6,47314,8516.52,2024-03,NONE,False
INV1133,85DAjf86178mZ3,42AOVI09449zZ0,56305,10134.9,2024-01,NONE,False
INV1134,85gOqY36777EZ2,55UNGn35967qZ6,46524,8374.32,2024-01,NONE,False
INV1135,61cXrT58079tZ6,76FnlE93061BZ0,18871,3396.78,2024-02,NONE,False
INV1136,16WMpA30271sZ4,62CIld09669XZ3,76529,13775.22,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV1137,22pMst60691cZ2,86gflK19806UZ2,9315,1676.7,2024-01,NO_GSTR1,True
INV1138,94LWht17951FZ0,22wJVw92984lZ2,94381,16988.58,2024-02,NONE,False
INV1139,49lPfX36080wZ9,64BvTS31340FZ6,55634,10014.12,2024-01,NONE,False
INV1140,68NmdY60386YZ2,71guuD25535VZ9,57650,10377.0,2024-02,NONE,False
INV1141,69kOip57522hZ4,83dyhP45590xZ5,59845,10772.1,2024-03,NONE,False
INV1142,72zgwr69323oZ5,76CfgV38742DZ6,78469,14124.42,2024-01,NONE,False
INV1143,83vnAw87875aZ7,66hDSD09733KZ4,84351,15183.18,2024-01,NONE,False
INV1144,88HkCt93386UZ4,54Zmxz44941dZ9,53455,9621.9,2024-02,NONE,False
INV1145,96XBNL90682AZ3,76CfgV38742DZ6,63452,11421.36,2024-01,NONE,False
INV1146,11Ctgi23437MZ7,29jhAI15885UZ0,58130,15695.099999999999,2024-03,GST_MISMATCH,True
INV1147,39yRSB91817iZ1,61cXrT58079tZ6,21131,3803.58,2024-01,NONE,False
INV1148,75CCqT63479EZ4,20kZmM24242xZ8,16675,3001.5,2024-01,NONE,False
INV1149,49lPfX36080wZ9,36eGMd24767NZ0,9065,1631.7,2024-03,NONE,False
INV1150,66uzor12686YZ1,96FVRl77296LZ9,9975,1795.5,2024-02,NONE,False
INV1151,39lxKa51208nZ6,75hiKX66370IZ7,61088,10995.84,2024-03,NONE,False
INV1152,89rpAd35268RZ7,99QMWn62865SZ6,7498,1349.64,2024-02,NO_GSTR1,True
INV1153,10qLPi02464SZ2,88HkCt93386UZ4,17705,3186.9,2024-03,NONE,False
INV1154,65KyZG06284ZZ3,74cKLz47648YZ5,9699,1745.82,2024-01,NONE,False
INV1155,38jPak45230tZ2,44Rcfm91470XZ8,63654,11457.72,2024-03,NONE,False
INV1156,68rfEM73021qZ5,90kJOx44756JZ1,37753,6795.54,2024-02,NONE,False
INV1157,31OdAh41865DZ0,10uFRV96971WZ0,88531,15935.58,2024-02,NONE,False
INV1158,79CezW44498UZ8,66hTNr80917GZ4,20017,3603.06,2024-03,NONE,False
INV1159,96XBNL90682AZ3,55PcUO03371VZ7,17749,3194.82,2024-03,NONE,False
INV1160,38iuuy18928NZ2,78cGFg01767jZ7,40496,7289.28,2024-01,LATE_FILING,True
INV1161,22KKmG92472aZ0,96IVKR04592PZ2,95592,17206.56,2024-01,NONE,False
INV1162,04YhSo46760OZ7,11iaut95099gZ6,5751,1035.18,2024-01,NONE,False
INV1163,35zRtV01214DZ9,59GWRp70646yZ8,62280,16815.6,2024-01,GST_MISMATCH,True
INV1164,99wfil19985sZ0,30aSEJ24658vZ5,92981,16736.58,2024-02,NO_GSTR1,True
INV1165,94LWht17951FZ0,79COan66254PZ3,80047,14408.46,2024-02,NONE,False
INV1166,81JbJs71787cZ6,29BciA37386oZ7,39114,10560.78,2024-01,GST_MISMATCH,True
INV1167,75KVnk39538oZ9,10uFRV96971WZ0,6615,1190.7,2024-02,NONE,False
INV1168,35UFZI96914kZ8,20YIAO67826uZ0,3571,642.78,2024-03,NONE,False
INV1169,41CNxM71952jZ0,20qVXc41696VZ1,9576,1723.68,2024-02,NONE,False
INV1170,47cuzX71918AZ1,38RXoB21158TZ5,96363,17345.34,2024-03,NO_GSTR1,True
INV1171,63bxZj46229sZ9,59qkQi27526iZ6,3050,549.0,2024-03,NONE,False
INV1172,75ntcX87353DZ1,87bZcN15979fZ3,30523,5494.14,2024-01,NONE,False
INV1173,83XkMS09391SZ2,34ZnzD87385zZ9,5340,961.2,2024-03,NONE,False
INV1174,46oPOy25448uZ2,55FEyn11262tZ6,13435,2418.3,2024-01,NONE,False
INV1175,52MOqB49809OZ6,17nhzK57655qZ0,71773,12919.14,2024-02,NONE,False
INV1176,52mVzJ22802EZ5,66uzor12686YZ1,52531,9455.58,2024-01,NONE,False
INV1177,05xBJq33988oZ1,53zMhe09359FZ3,78627,14152.86,2024-01,NONE,False
INV1178,03roPr74598rZ7,52OGMG87584GZ2,10368,1866.24,2024-02,NO_GSTR1,True
INV1179,47jRcE96076gZ3,04bjCy81308uZ1,47467,8544.06,2024-02,NONE,False
INV1180,91nTXF13837CZ4,09gPiX13357TZ4,64228,11561.04,2024-02,NONE,False
INV1181,07BhXn85473OZ2,26Iakm97287gZ7,34513,6212.34,2024-03,NONE,False
INV1182,39yRSB91817iZ1,98ogmG23767uZ3,74087,13335.66,2024-01,NO_GSTR1,True
INV1183,96XBNL90682AZ3,01gszS11368MZ9,25819,4647.42,2024-01,NONE,False
INV1184,08gJgo85913mZ8,87bZcN15979fZ3,85502,15390.36,2024-02,NONE,False
INV1185,10uFRV96971WZ0,07QGrm89645tZ3,67562,12161.16,2024-02,NONE,False
INV1186,16WMpA30271sZ4,89rpAd35268RZ7,37420,6735.6,2024-01,NONE,False
INV1187,20fqzW14359DZ2,65PvQi33588hZ3,24804,4464.72,2024-02,NO_GSTR1,True
INV1188,88kkau56046SZ4,83BAMJ12615jZ6,20920,3765.6,2024-02,NO_GSTR1,True
INV1189,86gflK19806UZ2,52OGMG87584GZ2,9877,1777.86,2024-02,NONE,False
INV1190,83nHoC02141UZ4,05VAuc21703WZ1,19806,3565.08,2024-01,NONE,False
INV1191,23HFjo64734AZ2,72njHu56423UZ7,10535,1896.3,2024-03,NONE,False
INV1192,79CezW44498UZ8,56MpCL14582YZ2,25210,4537.8,2024-01,NONE,False
INV1193,90PGuA23277kZ6,96XhwL38987kZ3,61891,11140.38,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV1194,90pRLg42834WZ0,21mOik94310mZ3,74041,19991.07,2024-03,GST_MISMATCH,True
INV1195,97edol45538yZ6,93AanX68281fZ2,93130,16763.4,2024-01,LATE_FILING,True
INV1196,03roPr74598rZ7,11nmPv34412yZ6,41348,7442.64,2024-02,NONE,False
INV1197,76EPBq90928HZ0,39yRSB91817iZ1,49765,8957.7,2024-02,NONE,False
INV1198,14maDm13092CZ8,71guuD25535VZ9,24508,4411.44,2024-03,NONE,False
INV1199,68hRnK54755fZ0,63Ekhd60608fZ5,72777,13099.86,2024-03,NONE,False
INV1200,45VtlW98083aZ0,75KVnk39538oZ9,12416,2234.88,2024-02,NONE,False
INV1201,33eGQB74370JZ4,11spnO97866GZ3,8679,1562.22,2024-03,NONE,False
INV1202,00qQhU22461VZ6,89devo23487TZ9,42723,7690.14,2024-02,NONE,False
INV1203,00BbWJ71133FZ2,36JUaK36851AZ5,80230,14441.4,2024-01,NO_GSTR1,True
INV1204,88Izgh89477CZ6,63bxZj46229sZ9,11382,2048.76,2024-01,LATE_FILING,True
INV1205,89QgEA81588UZ1,10uFRV96971WZ0,32927,5926.86,2024-03,NONE,False
INV1206,29wRfq61178CZ6,49ogZT08081BZ4,69285,12471.3,2024-02,NONE,False
INV1207,27HXUo86579JZ6,02bijZ78553yZ2,20801,3744.18,2024-01,NO_GSTR1,True
INV1208,09XXEy16472ZZ1,90kJOx44756JZ1,60759,10936.62,2024-02,NONE,False
INV1209,88Dbyi30842RZ7,58VpEE02155SZ8,13974,2515.32,2024-02,NONE,False
INV1210,35PBuU97094lZ9,78cGFg01767jZ7,79961,21589.47,2024-02,GST_MISMATCH,True
INV1211,66Xsjt34944TZ4,75CCqT63479EZ4,74609,13429.62,2024-03,NONE,False
INV1212,46stGa31957gZ7,54ifgt21692qZ9,64692,11644.56,2024-01,NONE,False
INV1213,95UTVv36323bZ4,20fqzW14359DZ2,5029,905.22,2024-02,NONE,False
INV1214,88HkCt93386UZ4,35TYRA33588rZ1,60126,10822.68,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV1215,91nTXF13837CZ4,40Ebwx93755OZ7,87779,15800.22,2024-02,NONE,False
INV1216,78feSF84812AZ3,58Ygee72881JZ7,15429,4165.83,2024-01,GST_MISMATCH,True
INV1217,81kdQz90290rZ4,73qatE53155NZ4,91243,16423.74,2024-01,NONE,False
INV1218,64QDNk34164gZ4,29BciA37386oZ7,51067,9192.06,2024-01,NONE,False
INV1219,89QDoN54467VZ8,26eqAY84470FZ9,65460,11782.8,2024-02,NONE,False
INV1220,47VrGh15103XZ4,01gszS11368MZ9,57829,10409.22,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV1221,03hPjT23671aZ5,83rKNv44954mZ8,81217,14619.06,2024-02,NONE,False
INV1222,74cKLz47648YZ5,42NpSi95695FZ2,75630,13613.4,2024-01,NONE,False
INV1223,47VrGh15103XZ4,02QxjW34321rZ0,69942,12589.56,2024-02,NONE,False
INV1224,89tWqJ25600DZ8,66hDSD09733KZ4,61021,10983.78,2024-02,NONE,False
INV1225,21rFbu32928mZ8,31wznq89399cZ1,66000,11880.0,2024-03,NONE,False
INV1226,78feSF84812AZ3,56ltXs62136JZ8,51640,13942.800000000001,2024-02,GST_MISMATCH,True
INV1227,40Ebwx93755OZ7,12VrUG31130nZ2,23251,4185.18,2024-02,NONE,False
INV1228,32GOPk03661EZ8,33VHeA00830mZ9,22001,3960.18,2024-01,NONE,False
INV1229,38RXoB21158TZ5,00sjGJ39413lZ1,93401,16812.18,2024-02,NONE,False
INV1230,56sRmr96388gZ9,97zqjC86088DZ8,51138,9204.84,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV1231,54gjcU64012rZ9,63EDHW55351PZ7,54403,9792.54,2024-02,NONE,False
INV1232,57OwoT14272WZ5,53rXRo64677pZ4,69115,12440.7,2024-02,NONE,False
INV1233,83BPNI71352pZ6,54Zmxz44941dZ9,7451,1341.18,2024-01,NONE,False
INV1234,45VtlW98083aZ0,71hkvY27699hZ9,68078,12254.04,2024-01,NONE,False
INV1235,30PrHb19783UZ4,54Zmxz44941dZ9,74379,13388.22,2024-02,LATE_FILING,True
INV1236,06Gnqc74236gZ2,20kZmM24242xZ8,12897,2321.46,2024-03,NONE,False
INV1237,92zasY26230FZ2,33VHeA00830mZ9,48972,8814.96,2024-01,NONE,False
INV1238,40Hblc63660KZ5,67MHhT85950vZ9,55713,10028.34,2024-02,NONE,False
INV1239,08ywxr33311jZ5,47cuzX71918AZ1,39154,7047.72,2024-01,NONE,False
INV1240,79CezW44498UZ8,96XhwL38987kZ3,52541,9457.38,2024-01,NONE,False
INV1241,63NSPX61200yZ9,79WWDe75723AZ7,66603,11988.54,2024-01,NONE,False
INV1242,72zgwr69323oZ5,11iaut95099gZ6,47503,8550.54,2024-01,NONE,False
INV1243,84BVnO41912HZ4,60ZLNR83051SZ8,79697,14345.46,2024-03,NONE,False
INV1244,20fqzW14359DZ2,34gZDd65027KZ9,19586,3525.48,2024-02,NONE,False
INV1245,51wmnB26243xZ6,79WWDe75723AZ7,15066,2711.88,2024-02,NONE,False
INV1246,75ARtt11618GZ9,86gflK19806UZ2,30198,5435.64,2024-01,LATE_FILING,True
INV1247,27ZHHv14320zZ5,81JbJs71787cZ6,3619,651.42,2024-02,NONE,False
INV1248,20jkud55620pZ6,47jRcE96076gZ3,83675,15061.5,2024-03,LATE_FILING,True
INV1249,08ywxr33311jZ5,55RRnK24580iZ0,97349,17522.82,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV1250,39LrWF14289BZ5,29NfWP69375eZ9,76911,13843.98,2024-01,LATE_FILING,True
INV1251,52xIID70959MZ8,08gJgo85913mZ8,54514,9812.52,2024-02,NONE,False
INV1252,68gRKX87293uZ3,29gLcI60645jZ9,26335,4740.3,2024-01,NONE,False
INV1253,85Cxip74760uZ7,59tozB36530VZ7,44813,8066.34,2024-03,NO_GSTR1,True
INV1254,46mctm99217iZ0,33AgoG87570DZ9,15596,2807.28,2024-02,NONE,False
INV1255,21rQeC42192VZ3,28DjFM84447SZ1,6298,1133.64,2024-02,NONE,False
INV1256,83vnAw87875aZ7,90kJOx44756JZ1,67925,12226.5,2024-02,NONE,False
INV1257,83vnAw87875aZ7,66wzgH65390cZ9,5898,1061.64,2024-01,NONE,False
INV1258,99QMWn62865SZ6,62qasP48244SZ7,26879,4838.22,2024-03,NONE,False
INV1259,66uzor12686YZ1,92zasY26230FZ2,52710,9487.8,2024-03,NONE,False
INV1260,76uqCi16414BZ6,31UMZj57050jZ3,34874,6277.32,2024-03,NONE,False
INV1261,71Bwog06880iZ2,27IyIS69304SZ4,2860,514.8,2024-01,NONE,False
INV1262,26kFJo36541SZ8,50faoW78282yZ0,56716,10208.88,2024-02,NONE,False
INV1263,52kRPJ73506cZ3,52kRPJ73506cZ3,6282,1130.76,2024-02,NONE,False
INV1264,24wEnm88714MZ8,50BpkG34585gZ6,58701,10566.18,2024-03,LATE_FILING,True
INV1265,30PrHb19783UZ4,06fxbZ47378sZ3,37248,6704.64,2024-01,LATE_FILING,True
INV1266,64ZndU96704IZ9,95SLuz08325JZ5,82475,14845.5,2024-03,NONE,False
INV1267,48rANS83769hZ8,34ZnzD87385zZ9,1367,246.06,2024-01,NONE,False
INV1268,85Cxip74760uZ7,26eqAY84470FZ9,55447,9980.46,2024-01,NONE,False
INV1269,68gRKX87293uZ3,49ogZT08081BZ4,5364,965.52,2024-03,NONE,False
INV1270,71QOgH61637aZ7,55PcUO03371VZ7,79186,14253.48,2024-03,NONE,False
INV1271,35PBuU97094lZ9,05xBJq33988oZ1,86373,15547.14,2024-02,NONE,False
INV1272,34ZnzD87385zZ9,16xFUq46611cZ8,73819,13287.42,2024-02,NONE,False
INV1273,65KyZG06284ZZ3,52pgZl62947SZ9,25581,4604.58,2024-01,NONE,False
INV1274,71QOgH61637aZ7,50ZSTy36628HZ4,13864,2495.52,2024-02,NONE,False
INV1275,43kHaM76609sZ3,49lPfX36080wZ9,65420,11775.6,2024-01,NONE,False
INV1276,46oPOy25448uZ2,50faoW78282yZ0,76602,13788.36,2024-01,NONE,False
INV1277,22OEUQ82074eZ3,56ltXs62136JZ8,77453,20912.31,2024-03,GST_MISMATCH,True
INV1278,94JeAB73810pZ5,21mOik94310mZ3,35940,6469.2,2024-02,NONE,False
INV1279,94JeAB73810pZ5,21rFbu32928mZ8,67691,12184.38,2024-02,NONE,False
INV1280,22OEUQ82074eZ3,92QJtm83489rZ4,75995,13679.1,2024-02,NONE,False
INV1281,29NfWP69375eZ9,74mjEE84729yZ0,64034,11526.12,2024-03,NONE,False
INV1282,78YZai83552eZ1,50faoW78282yZ0,56092,10096.56,2024-01,NONE,False
INV1283,16RVLp52995hZ6,20jkud55620pZ6,83242,14983.56,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV1284,34dBsv41200NZ8,87BZzn15754QZ3,3996,719.28,2024-01,NONE,False
INV1285,21rFbu32928mZ8,78ClZz51236AZ0,57785,10401.3,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV1286,36WQnV02558NZ7,40FVIE17882HZ8,33759,6076.62,2024-03,NONE,False
INV1287,66hTNr80917GZ4,60ZLNR83051SZ8,53015,9542.7,2024-03,NONE,False
INV1288,20jkud55620pZ6,15dbjm96631oZ2,74337,13380.66,2024-02,NONE,False
INV1289,38DgqK48706sZ2,77txoy17340qZ1,44352,7983.36,2024-02,NONE,False
